LAMBDA,u,g,r,i,z,Y,atm
7427.000000001007,0.0,0.0,0.0,0.4769752401875225,0.0,0.0,0.9361260073150044
7428.000000001007,0.0,0.0,0.0,0.4769337886779096,0.0,0.0,0.9361304870670044
7429.000000001007,0.0,0.0,0.0,0.4768923379707948,0.0,0.0,0.9361349656340046
7430.000000001008,0.0,0.0,0.0,0.4768508880675512,0.0,0.0,0.936139443018199
7431.000000001008,0.0,0.0,0.0,0.4769187933386123,0.0,0.0,0.9363369385821988
7432.000000001008,0.0,0.0,0.0,0.4769866861805899,0.0,0.0,0.936534434809199
7433.000000001008,0.0,0.0,0.0,0.4770545665930649,0.0,0.0,0.9367319316971991
7434.000000001008,0.0,0.0,0.0,0.4771224345771457,0.0,0.0,0.9369294292471992
7435.000000001009,0.0,0.0,0.0,0.4771902901328238,0.0,0.0,0.9371269274580044
7436.000000001009,0.0,0.0,0.0,0.4771598511086392,0.0,0.0,0.9371314023550046
7437.000000001009,0.0,0.0,0.0,0.4771294121965166,0.0,0.0,0.9371358760700046
7438.0000000010095,0.0,0.0,0.0,0.4770989733966145,0.0,0.0,0.9371403486030044
7439.0000000010095,0.0,0.0,0.0,0.4770685347095994,0.0,0.0,0.9371448199550044
7440.0000000010095,0.0,0.0,0.0,0.4770380961361518,0.0,0.0,0.9371492901270044
7441.0000000010095,0.0,0.0,0.0,0.4770195428199393,0.0,0.0,0.9371537591180046
7442.0000000010095,0.0,0.0,0.0,0.4770009893860119,0.0,0.0,0.9371582269290044
7443.00000000101,0.0,0.0,0.0,0.4769824358354616,0.0,0.0,0.9371626935620044
7444.00000000101,0.0,0.0,0.0,0.4769638821673436,0.0,0.0,0.9371671590150046
7445.00000000101,0.0,0.0,0.0,0.4769453283827496,0.0,0.0,0.9371716232900046
7446.000000001011,0.0,0.0,0.0,0.4769267744822615,0.0,0.0,0.9371760863880044
7447.000000001011,0.0,0.0,0.0,0.4769082204654439,0.0,0.0,0.9371805483080046
7448.000000001011,0.0,0.0,0.0,0.4768896663328797,0.0,0.0,0.9371850090510044
7449.000000001011,0.0,0.0,0.0,0.4768711120846411,0.0,0.0,0.9371894686170046
7450.000000001011,0.0,0.0,0.0,0.4768525577218275,0.0,0.0,0.9371939270080044
7451.000000001012,0.0,0.0,0.0,0.4768414509804335,0.0,0.0,0.9371983842230044
7452.000000001012,0.0,0.0,0.0,0.4768303425758965,0.0,0.0,0.9372028402630046
7453.000000001012,0.0,0.0,0.0,0.4768192325082804,0.0,0.0,0.9372072951280046
7454.000000001013,0.0,0.0,0.0,0.4768081207781593,0.0,0.0,0.9372117488190046
7455.000000001013,0.0,0.0,0.0,0.476797007386105,0.0,0.0,0.9372162013370046
7456.000000001013,0.0,0.0,0.0,0.476785892331674,0.0,0.0,0.9372206526810044
7457.000000001013,0.0,0.0,0.0,0.4767747756159473,0.0,0.0,0.9372251028530044
7458.000000001013,0.0,0.0,0.0,0.4767636572389892,0.0,0.0,0.9372295518530046
7459.000000001014,0.0,0.0,0.0,0.4767525372003555,0.0,0.0,0.9372339996800044
7460.000000001014,0.0,0.0,0.0,0.4767414155011201,0.0,0.0,0.9372384463360044
7461.000000001014,0.0,0.0,0.0,0.4767228555463844,0.0,0.0,0.9372428918220046
7462.000000001015,0.0,0.0,0.0,0.4767042954800378,0.0,0.0,0.9372473361370044
7463.000000001015,0.0,0.0,0.0,0.4766857353026609,0.0,0.0,0.9372517792820044
7464.000000001015,0.0,0.0,0.0,0.4766671750143271,0.0,0.0,0.9372562212570046
7465.000000001015,0.0,0.0,0.0,0.4766486146161263,0.0,0.0,0.9372606620640046
7466.000000001015,0.0,0.0,0.0,0.4766300541071137,0.0,0.0,0.9372651017010044
7467.000000001016,0.0,0.0,0.0,0.4766114934888878,0.0,0.0,0.9372695401710044
7468.000000001016,0.0,0.0,0.0,0.4765929327610127,0.0,0.0,0.9372739774730046
7469.000000001016,0.0,0.0,0.0,0.47657437192407,0.0,0.0,0.9372784136080046
7470.000000001017,0.0,0.0,0.0,0.4765558109787325,0.0,0.0,0.9372828485772008
7471.000000001017,0.0,0.0,0.0,0.4766283337277128,0.0,0.0,0.9374803384612008
7472.000000001017,0.0,0.0,0.0,0.4767008454282264,0.0,0.0,0.9376778290062008
7473.000000001017,0.0,0.0,0.0,0.4767733460799876,0.0,0.0,0.9378753202112008
7474.000000001017,0.0,0.0,0.0,0.4768458356832207,0.0,0.0,0.938072812076201
7475.000000001018,0.0,0.0,0.0,0.4769183142375408,0.0,0.0,0.9382703046000046
7476.000000001018,0.0,0.0,0.0,0.4768926556822773,0.0,0.0,0.9382747371370046
7477.000000001018,0.0,0.0,0.0,0.4768669966382356,0.0,0.0,0.9382791685100046
7478.000000001019,0.0,0.0,0.0,0.4768413371055757,0.0,0.0,0.9382835987190046
7479.000000001019,0.0,0.0,0.0,0.4768156770844579,0.0,0.0,0.9382880277640046
7480.000000001019,0.0,0.0,0.0,0.4767900165750148,0.0,0.0,0.9382924556450044
7481.000000001019,0.0,0.0,0.0,0.4767375940725928,0.0,0.0,0.9382968823640044
7482.000000001019,0.0,0.0,0.0,0.4766851734228056,0.0,0.0,0.9383013079200044
7483.0000000010195,0.0,0.0,0.0,0.4766327546269785,0.0,0.0,0.9383057323150046
7484.0000000010195,0.0,0.0,0.0,0.476580337684913,0.0,0.0,0.9383101555480046
7485.0000000010195,0.0,0.0,0.0,0.4765279225969177,0.0,0.0,0.9383145776190044
7486.00000000102,0.0,0.0,0.0,0.4764755093643179,0.0,0.0,0.9383189985300046
7487.00000000102,0.0,0.0,0.0,0.4764230979874222,0.0,0.0,0.9383234182810044
7488.00000000102,0.0,0.0,0.0,0.4763706884670471,0.0,0.0,0.9383278368730046
7489.00000000102,0.0,0.0,0.0,0.4763182808029934,0.0,0.0,0.9383322543050046
7490.00000000102,0.0,0.0,0.0,0.4762658749961223,0.0,0.0,0.9383366705780044
7491.000000001021,0.0,0.0,0.0,0.4762571778928359,0.0,0.0,0.9383410856930046
7492.000000001021,0.0,0.0,0.0,0.4762484800299809,0.0,0.0,0.9383454996500046
7493.000000001021,0.0,0.0,0.0,0.4762397814081174,0.0,0.0,0.9383499124500044
7494.000000001022,0.0,0.0,0.0,0.4762310820272988,0.0,0.0,0.9383543240930046
7495.000000001022,0.0,0.0,0.0,0.4762223818875779,0.0,0.0,0.9383587345790044
7496.000000001022,0.0,0.0,0.0,0.4762136809900226,0.0,0.0,0.9383631439100044
7497.000000001022,0.0,0.0,0.0,0.4762049793336705,0.0,0.0,0.9383675520840046
7498.000000001022,0.0,0.0,0.0,0.4761962769200969,0.0,0.0,0.9383719591040044
7499.000000001023,0.0,0.0,0.0,0.4761875737488472,0.0,0.0,0.9383763649690046
7500.000000001023,0.0,0.0,0.0,0.476178869820477,0.0,0.0,0.9383807696800044
7501.000000001023,0.0,0.0,0.0,0.4761651063342612,0.0,0.0,0.9383851732360046
7502.000000001024,0.0,0.0,0.0,0.4761513423742616,0.0,0.0,0.9383895756400046
7503.000000001024,0.0,0.0,0.0,0.4761375779400393,0.0,0.0,0.9383939768910046
7504.000000001024,0.0,0.0,0.0,0.4761238130316625,0.0,0.0,0.9383983769890044
7505.000000001024,0.0,0.0,0.0,0.4761100476503148,0.0,0.0,0.9384027759362022
7506.000000001024,0.0,0.0,0.0,0.4761942439933432,0.0,0.0,0.9386002616272024
7507.000000001025,0.0,0.0,0.0,0.4762784341981202,0.0,0.0,0.9387977479762024
7508.000000001025,0.0,0.0,0.0,0.4763626182647823,0.0,0.0,0.9389952349832024
7509.000000001025,0.0,0.0,0.0,0.4764467961929593,0.0,0.0,0.9391927226472024
7510.000000001026,0.0,0.0,0.0,0.4765309679831553,0.0,0.0,0.9393902109690044
7511.000000001026,0.0,0.0,0.0,0.4764784196554159,0.0,0.0,0.9393946075320044
7512.000000001026,0.0,0.0,0.0,0.4764258732139028,0.0,0.0,0.9393990029450046
7513.000000001026,0.0,0.0,0.0,0.4763733286589214,0.0,0.0,0.9394033972080046
7514.000000001026,0.0,0.0,0.0,0.4763207859912851,0.0,0.0,0.9394077903220044
7515.000000001027,0.0,0.0,0.0,0.476268245211807,0.0,0.0,0.9394121822880046
7516.000000001027,0.0,0.0,0.0,0.476215706320286,0.0,0.0,0.9394165731050046
7517.000000001027,0.0,0.0,0.0,0.476163169318041,0.0,0.0,0.9394209627750044
7518.000000001028,0.0,0.0,0.0,0.4761106342048717,0.0,0.0,0.9394253512970046
7519.000000001028,0.0,0.0,0.0,0.4760581009820961,0.0,0.0,0.9394297386730044
7520.000000001028,0.0,0.0,0.0,0.4760055696495812,0.0,0.0,0.9394341249020044
7521.000000001028,0.0,0.0,0.0,0.4760184316432459,0.0,0.0,0.9394385099850046
7522.000000001028,0.0,0.0,0.0,0.4760312931669091,0.0,0.0,0.9394428939230044
7523.000000001029,0.0,0.0,0.0,0.476044154220525,0.0,0.0,0.9394472767160046
7524.000000001029,0.0,0.0,0.0,0.4760570148040475,0.0,0.0,0.9394516583640046
7525.000000001029,0.0,0.0,0.0,0.4760698749179376,0.0,0.0,0.9394560388680046
7526.00000000103,0.0,0.0,0.0,0.4760827345621493,0.0,0.0,0.9394604182280044
7527.00000000103,0.0,0.0,0.0,0.4760955937371433,0.0,0.0,0.9394647964450046
7528.00000000103,0.0,0.0,0.0,0.4761084524433804,0.0,0.0,0.9394691735200046
7529.00000000103,0.0,0.0,0.0,0.4761213106803079,0.0,0.0,0.9394735494520046
7530.00000000103,0.0,0.0,0.0,0.4761341684484093,0.0,0.0,0.9394779242422034
7531.0000000010305,0.0,0.0,0.0,0.4761685911947673,0.0,0.0,0.9396754083322034
7532.0000000010305,0.0,0.0,0.0,0.4762029910427776,0.0,0.0,0.9398728930792034
7533.0000000010305,0.0,0.0,0.0,0.4762373679946242,0.0,0.0,0.9400703784822037
7534.000000001031,0.0,0.0,0.0,0.4762717220529974,0.0,0.0,0.9402678645412036
7535.000000001031,0.0,0.0,0.0,0.4763060532204874,0.0,0.0,0.9404653512560044
7536.000000001031,0.0,0.0,0.0,0.4762419805988778,0.0,0.0,0.9404697236930044
7537.000000001031,0.0,0.0,0.0,0.4761775322009954,0.0,0.0,0.9404740949900046
7538.000000001031,0.0,0.0,0.0,0.4761129042497665,0.0,0.0,0.9404784651480046
7539.000000001032,0.0,0.0,0.0,0.4760482783404068,0.0,0.0,0.9404828341670044
7540.000000001032,0.0,0.0,0.0,0.4759838214505456,0.0,0.0,0.9404872020470044
7541.000000001032,0.0,0.0,0.0,0.4759804981704163,0.0,0.0,0.9404915687890044
7542.000000001033,0.0,0.0,0.0,0.4759776301903343,0.0,0.0,0.9404959343930046
7543.000000001033,0.0,0.0,0.0,0.4759753409186532,0.0,0.0,0.9405002988610044
7544.000000001033,0.0,0.0,0.0,0.4759737392410304,0.0,0.0,0.9405046621910046
7545.000000001033,0.0,0.0,0.0,0.4759729195258003,0.0,0.0,0.9405090243850044
7546.000000001033,0.0,0.0,0.0,0.4759729613653385,0.0,0.0,0.9405133854430046
7547.000000001034,0.0,0.0,0.0,0.4759739301833048,0.0,0.0,0.9405177453650044
7548.000000001034,0.0,0.0,0.0,0.4759758768815882,0.0,0.0,0.9405221041520044
7549.000000001034,0.0,0.0,0.0,0.4759788378407409,0.0,0.0,0.9405264618050044
7550.000000001035,0.0,0.0,0.0,0.475982834919925,0.0,0.0,0.9405308183240044
7551.000000001035,0.0,0.0,0.0,0.4759550317484927,0.0,0.0,0.9405351737090044
7552.000000001035,0.0,0.0,0.0,0.4759282650574937,0.0,0.0,0.9405395279600044
7553.000000001035,0.0,0.0,0.0,0.4759025129332915,0.0,0.0,0.9405438810790046
7554.000000001035,0.0,0.0,0.0,0.4758777389482343,0.0,0.0,0.9405482330660044
7555.000000001036,0.0,0.0,0.0,0.4758538921647824,0.0,0.0,0.9405525839200044
7556.000000001036,0.0,0.0,0.0,0.4758309073974244,0.0,0.0,0.9405569336430044
7557.000000001036,0.0,0.0,0.0,0.4758087046056188,0.0,0.0,0.9405612822350046
7558.000000001037,0.0,0.0,0.0,0.4757871892555881,0.0,0.0,0.9405656296960044
7559.000000001037,0.0,0.0,0.0,0.475766252324759,0.0,0.0,0.9405699760270044
7560.000000001037,0.0,0.0,0.0,0.4757457703045346,0.0,0.0,0.9405743212280046
7561.000000001037,0.0,0.0,0.0,0.4757303208052031,0.0,0.0,0.9405786653000046
7562.000000001037,0.0,0.0,0.0,0.4757150353577652,0.0,0.0,0.9405830082430046
7563.000000001038,0.0,0.0,0.0,0.4756997470197413,0.0,0.0,0.9405873500580044
7564.000000001038,0.0,0.0,0.0,0.475684274370622,0.0,0.0,0.9405916907450046
7565.000000001038,0.0,0.0,0.0,0.4756684215160975,0.0,0.0,0.9405960303042048
7566.000000001039,0.0,0.0,0.0,0.4757496479031933,0.0,0.0,0.940793510496205
7567.000000001039,0.0,0.0,0.0,0.4758308659552086,0.0,0.0,0.940990991342205
7568.000000001039,0.0,0.0,0.0,0.4759120756172388,0.0,0.0,0.9411884728422052
7569.000000001039,0.0,0.0,0.0,0.4759932768373073,0.0,0.0,0.9413859549972052
7570.000000001039,0.0,0.0,0.0,0.4760744695640205,0.0,0.0,0.9415834378050044
7571.00000000104,0.0,0.0,0.0,0.4760798108632769,0.0,0.0,0.9415877750560046
7572.00000000104,0.0,0.0,0.0,0.4760851508206948,0.0,0.0,0.9415921111820046
7573.00000000104,0.0,0.0,0.0,0.4760904893906523,0.0,0.0,0.9415964461830044
7574.0000000010405,0.0,0.0,0.0,0.4760958265277695,0.0,0.0,0.9416007800590046
7575.0000000010405,0.0,0.0,0.0,0.4761011621866788,0.0,0.0,0.9416051128110046
7576.0000000010405,0.0,0.0,0.0,0.4761064963201765,0.0,0.0,0.9416094444390044
7577.0000000010405,0.0,0.0,0.0,0.4761118291770584,0.0,0.0,0.9416137749430046
7578.0000000010405,0.0,0.0,0.0,0.4761171607934899,0.0,0.0,0.9416181043240044
7579.000000001041,0.0,0.0,0.0,0.4761224912101586,0.0,0.0,0.9416224325830046
7580.000000001041,0.0,0.0,0.0,0.476127820471142,0.0,0.0,0.9416267597182
7581.000000001041,0.0,0.0,0.0,0.4757268259090503,0.0,0.0,0.9408584653552
7582.000000001042,0.0,0.0,0.0,0.4753258470980457,0.0,0.0,0.9400901627732
7583.000000001042,0.0,0.0,0.0,0.4749248841027974,0.0,0.0,0.939321851976199
7584.000000001042,0.0,0.0,0.0,0.4745239369929286,0.0,0.0,0.938553532967199
7585.000000001042,0.0,0.0,0.0,0.4741230058352364,0.0,0.0,0.9377852057329428
7586.000000001042,0.0,0.0,0.0,0.4697188368142121,0.0,0.0,0.9290973296609428
7587.000000001043,0.0,0.0,0.0,0.4653152169683094,0.0,0.0,0.9204093727339429
7588.000000001043,0.0,0.0,0.0,0.4609119460690434,0.0,0.0,0.9117213349829328
7589.000000001043,0.0,0.0,0.0,0.4565088450679476,0.0,0.0,0.9030332164389326
7590.000000001044,0.0,0.0,0.0,0.4521057553967589,0.0,0.0,0.8943450170807172
7591.000000001044,0.0,0.0,0.0,0.4345060590180425,0.0,0.0,0.8595796030197169
7592.000000001044,0.0,0.0,0.0,0.41690784229139,0.0,0.0,0.8248138693477166
7593.000000001044,0.0,0.0,0.0,0.3993110523455653,0.0,0.0,0.7900478161886767
7594.000000001044,0.0,0.0,0.0,0.3817156661801367,0.0,0.0,0.7552814436656764
7595.000000001045,0.0,0.0,0.0,0.3641216879622043,0.0,0.0,0.7205147518709252
7596.000000001045,0.0,0.0,0.0,0.3384271973454774,0.0,0.0,0.6697147656379245
7597.000000001045,0.0,0.0,0.0,0.3127352067307817,0.0,0.0,0.6189143137169241
7598.000000001046,0.0,0.0,0.0,0.2870458356732889,0.0,0.0,0.5681133962878658
7599.000000001046,0.0,0.0,0.0,0.261359222622221,0.0,0.0,0.5173120135308654
7600.000000001046,0.0,0.0,0.0,0.2356755210261276,0.0,0.0,0.4665101656767161
7601.000000001046,0.0,0.0,0.0,0.2220120576226354,0.0,0.0,0.439468106478716
7602.000000001046,0.0,0.0,0.0,0.2083482774067843,0.0,0.0,0.4124257996077157
7603.000000001047,0.0,0.0,0.0,0.1946842786013217,0.0,0.0,0.3853832451606847
7604.000000001047,0.0,0.0,0.0,0.1810201624451934,0.0,0.0,0.3583404432326844
7605.000000001047,0.0,0.0,0.0,0.1673560311427916,0.0,0.0,0.3312973939820355
7606.000000001048,0.0,0.0,0.0,0.1688172286869802,0.0,0.0,0.3341965641070356
7607.000000001048,0.0,0.0,0.0,0.170278101764232,0.0,0.0,0.3370957602840356
7608.000000001048,0.0,0.0,0.0,0.1717386772010271,0.0,0.0,0.3399949825030389
7609.000000001048,0.0,0.0,0.0,0.1731989882640696,0.0,0.0,0.342894230755039
7610.000000001048,0.0,0.0,0.0,0.1746590749070967,0.0,0.0,0.3457935050807554
7611.000000001049,0.0,0.0,0.0,0.1884934705105653,0.0,0.0,0.3732268697837557
7612.000000001049,0.0,0.0,0.0,0.2023246744348748,0.0,0.0,0.400660484085756
7613.000000001049,0.0,0.0,0.0,0.2161527482449587,0.0,0.0,0.4280943478887874
7614.00000000105,0.0,0.0,0.0,0.2299777799148354,0.0,0.0,0.4555284610967877
7615.00000000105,0.0,0.0,0.0,0.2437998859237545,0.0,0.0,0.4829628236152069
7616.00000000105,0.0,0.0,0.0,0.2583017775010636,0.0,0.0,0.5117497374052072
7617.00000000105,0.0,0.0,0.0,0.2728004549423986,0.0,0.0,0.5405369126182075
7618.00000000105,0.0,0.0,0.0,0.2872959184337745,0.0,0.0,0.5693243491532405
7619.0000000010505,0.0,0.0,0.0,0.3017881681611894,0.0,0.0,0.5981120469092408
7620.0000000010505,0.0,0.0,0.0,0.3162772042761881,0.0,0.0,0.6269000057167413
7621.0000000010505,0.0,0.0,0.0,0.3142180828301359,0.0,0.0,0.6228458572107411
7622.000000001051,0.0,0.0,0.0,0.3121591219736217,0.0,0.0,0.6187916710927411
7623.000000001051,0.0,0.0,0.0,0.3101003217086275,0.0,0.0,0.6147374473767365
7624.000000001051,0.0,0.0,0.0,0.3080416820376465,0.0,0.0,0.6106831860777365
7625.000000001051,0.0,0.0,0.0,0.3059832029510637,0.0,0.0,0.6066288871867498
7626.000000001051,0.0,0.0,0.0,0.298175744306187,0.0,0.0,0.5911760581397496
7627.000000001052,0.0,0.0,0.0,0.2903688977608019,0.0,0.0,0.5757230880797495
7628.000000001052,0.0,0.0,0.0,0.2825626633226284,0.0,0.0,0.5602699770607318
7629.000000001052,0.0,0.0,0.0,0.2747570409994079,0.0,0.0,0.5448167251367315
7630.000000001053,0.0,0.0,0.0,0.2669520308162221,0.0,0.0,0.5293633323962059
7631.000000001053,0.0,0.0,0.0,0.2670265750859545,0.0,0.0,0.5295589317982059
7632.000000001053,0.0,0.0,0.0,0.2671011034937082,0.0,0.0,0.5297545323332059
7633.000000001053,0.0,0.0,0.0,0.2671756160413198,0.0,0.0,0.5299501340022061
7634.000000001053,0.0,0.0,0.0,0.267250112729113,0.0,0.0,0.5301457368032062
7635.000000001054,0.0,0.0,0.0,0.2673245935674724,0.0,0.0,0.5303413407541651
7636.000000001054,0.0,0.0,0.0,0.2716836756464714,0.0,0.0,0.5390379019791652
7637.000000001054,0.0,0.0,0.0,0.2760420073540581,0.0,0.0,0.5477345413031652
7638.000000001055,0.0,0.0,0.0,0.280399588732705,0.0,0.0,0.5564312586981752
7639.000000001055,0.0,0.0,0.0,0.2847564198228587,0.0,0.0,0.5651280541321754
7640.000000001055,0.0,0.0,0.0,0.2891125006679466,0.0,0.0,0.5738249275790099
7641.000000001055,0.0,0.0,0.0,0.2943643152454872,0.0,0.0,0.58426075028301
7642.000000001055,0.0,0.0,0.0,0.2996159588987171,0.0,0.0,0.5946966666590101
7643.000000001056,0.0,0.0,0.0,0.3048674316104647,0.0,0.0,0.6051326766720221
7644.000000001056,0.0,0.0,0.0,0.3101187333625339,0.0,0.0,0.6155687802850222
7645.000000001056,0.0,0.0,0.0,0.3153698641397919,0.0,0.0,0.6260049774670629
7646.000000001057,0.0,0.0,0.0,0.3215941718977854,0.0,0.0,0.638373391027063
7647.000000001057,0.0,0.0,0.0,0.3278182770402793,0.0,0.0,0.6507419155270631
7648.000000001057,0.0,0.0,0.0,0.3340421795461618,0.0,0.0,0.6631105509240773
7649.000000001057,0.0,0.0,0.0,0.3402658793948047,0.0,0.0,0.6754792971760775
7650.000000001057,0.0,0.0,0.0,0.3464893765638498,0.0,0.0,0.6878481542376476
7651.000000001058,0.0,0.0,0.0,0.3520061410408189,0.0,0.0,0.6988646055546477
7652.000000001058,0.0,0.0,0.0,0.3575219304538292,0.0,0.0,0.7098811554006478
7653.000000001058,0.0,0.0,0.0,0.3630367448351581,0.0,0.0,0.7208978037376603
7654.000000001059,0.0,0.0,0.0,0.3685505842165719,0.0,0.0,0.7319145505266604
7655.000000001059,0.0,0.0,0.0,0.37406344862863,0.0,0.0,0.7429313957262065
7656.000000001059,0.0,0.0,0.0,0.3784080126191793,0.0,0.0,0.7516296873152065
7657.000000001059,0.0,0.0,0.0,0.3827518071019032,0.0,0.0,0.7603280563602066
7658.000000001059,0.0,0.0,0.0,0.3870948321018599,0.0,0.0,0.7690265028302167
7659.00000000106,0.0,0.0,0.0,0.3914370876451087,0.0,0.0,0.7777250266962168
7660.00000000106,0.0,0.0,0.0,0.3957785737556187,0.0,0.0,0.7864236279249884
7661.00000000106,0.0,0.0,0.0,0.3995502241885363,0.0,0.0,0.7939629544059885
7662.0000000010605,0.0,0.0,0.0,0.4033214793412371,0.0,0.0,0.8015023477639885
7663.0000000010605,0.0,0.0,0.0,0.4070923392139756,0.0,0.0,0.8090418079739972
7664.0000000010605,0.0,0.0,0.0,0.4108628038069964,0.0,0.0,0.8165813350109973
7665.0000000010605,0.0,0.0,0.0,0.414632873120264,0.0,0.0,0.8241209288494072
7666.0000000010605,0.0,0.0,0.0,0.4185969721277011,0.0,0.0,0.8320470488424073
7667.000000001061,0.0,0.0,0.0,0.4225606555852361,0.0,0.0,0.8399732390574074
7668.000000001061,0.0,0.0,0.0,0.4265239234922859,0.0,0.0,0.8478994994664165
7669.000000001061,0.0,0.0,0.0,0.4304867758487615,0.0,0.0,0.8558258300424165
7670.000000001062,0.0,0.0,0.0,0.4344492126516108,0.0,0.0,0.863752230752544
7671.000000001062,0.0,0.0,0.0,0.4370261466862836,0.0,0.0,0.8689734251855441
7672.000000001062,0.0,0.0,0.0,0.4396025159491012,0.0,0.0,0.8741946654345442
7673.000000001062,0.0,0.0,0.0,0.4421783204875537,0.0,0.0,0.8794159514805501
7674.000000001062,0.0,0.0,0.0,0.4447535603496271,0.0,0.0,0.8846372833055502
7675.000000001063,0.0,0.0,0.0,0.4473282355820784,0.0,0.0,0.8898586608890853
7676.000000001063,0.0,0.0,0.0,0.4487367961180181,0.0,0.0,0.8927612239010854
7677.000000001063,0.0,0.0,0.0,0.4501450442361508,0.0,0.0,0.8956638118620854
7678.000000001064,0.0,0.0,0.0,0.4515529799646871,0.0,0.0,0.8985664247650887
7679.000000001064,0.0,0.0,0.0,0.4529606033293204,0.0,0.0,0.9014690625980888
7680.000000001064,0.0,0.0,0.0,0.4543679143567856,0.0,0.0,0.9043717253510606
7681.000000001064,0.0,0.0,0.0,0.4553313178548231,0.0,0.0,0.9063081995860608
7682.000000001064,0.0,0.0,0.0,0.4562946889973095,0.0,0.0,0.9082446900770608
7683.000000001065,0.0,0.0,0.0,0.4572580277813569,0.0,0.0,0.9101811968180628
7684.000000001065,0.0,0.0,0.0,0.4582213342040727,0.0,0.0,0.9121177198030628
7685.000000001065,0.0,0.0,0.0,0.4591846082617553,0.0,0.0,0.9140542590244451
7686.000000001066,0.0,0.0,0.0,0.4598558580949732,0.0,0.0,0.9154110734574454
7687.000000001066,0.0,0.0,0.0,0.4605265942300973,0.0,0.0,0.9167678989334452
7688.000000001066,0.0,0.0,0.0,0.461197067656969,0.0,0.0,0.9181247354504468
7689.000000001066,0.0,0.0,0.0,0.4618675120602292,0.0,0.0,0.919481583003447
7690.000000001066,0.0,0.0,0.0,0.462538143683731,0.0,0.0,0.9208384415872408
7691.000000001067,0.0,0.0,0.0,0.4630587004399425,0.0,0.0,0.9220020598762408
7692.000000001067,0.0,0.0,0.0,0.4635796976739979,0.0,0.0,0.9231656874632408
7693.000000001067,0.0,0.0,0.0,0.4641012977782209,0.0,0.0,0.9243293243452422
7694.000000001068,0.0,0.0,0.0,0.4646236449763286,0.0,0.0,0.9254929705182422
7695.000000001068,0.0,0.0,0.0,0.4651468652197659,0.0,0.0,0.9266566259796548
7696.000000001068,0.0,0.0,0.0,0.465865055258187,0.0,0.0,0.9282068019896548
7697.000000001068,0.0,0.0,0.0,0.466584267811598,0.0,0.0,0.9297569907246548
7698.000000001068,0.0,0.0,0.0,0.4673045749853831,0.0,0.0,0.9313071921806568
7699.000000001069,0.0,0.0,0.0,0.468026030269187,0.0,0.0,0.9328574063526568
7700.000000001069,0.0,0.0,0.0,0.4687486683917695,0.0,0.0,0.9344076332340372
7701.000000001069,0.0,0.0,0.0,0.4692250356986019,0.0,0.0,0.9353780930140372
7702.00000000107,0.0,0.0,0.0,0.469702748403775,0.0,0.0,0.936348560334037
7703.00000000107,0.0,0.0,0.0,0.4701817819644101,0.0,0.0,0.9373190351910382
7704.00000000107,0.0,0.0,0.0,0.4706620925957341,0.0,0.0,0.9382895175820382
7705.00000000107,0.0,0.0,0.0,0.4711436171733333,0.0,0.0,0.939260007503418
7706.00000000107,0.0,0.0,0.0,0.4713356395638534,0.0,0.0,0.939650712249418
7707.0000000010705,0.0,0.0,0.0,0.4715288177815455,0.0,0.0,0.940041419366418
7708.0000000010705,0.0,0.0,0.0,0.4717229638236925,0.0,0.0,0.9404321288534184
7709.0000000010705,0.0,0.0,0.0,0.4719178750034861,0.0,0.0,0.9408228407094184
7710.000000001071,0.0,0.0,0.0,0.4721133339194232,0.0,0.0,0.9412135549342115
7711.000000001071,0.0,0.0,0.0,0.4722121648466354,0.0,0.0,0.9414110029982116
7712.000000001071,0.0,0.0,0.0,0.4723110636358517,0.0,0.0,0.9416084517122116
7713.000000001071,0.0,0.0,0.0,0.4724097686787583,0.0,0.0,0.9418059010772116
7714.000000001071,0.0,0.0,0.0,0.4725080037587783,0.0,0.0,0.9420033510922116
7715.000000001072,0.0,0.0,0.0,0.4726054780397168,0.0,0.0,0.9422008017570044
7716.000000001072,0.0,0.0,0.0,0.4726049414505324,0.0,0.0,0.9422049802550044
